Gene Information					FPKM					
Track_id	Gene_Name	Locus	Strand	Gene_Type	S1	S2	S3	S4	S5	S6
ENSSSCG00000021478	CWC25	chr12:23298065-23316238	+	protein_coding	7.289174443	7.718057	7.278864	9.382451	9.271221018	7.612386413
ENSSSCG00000021479	RGS9BP	chr6:42560968-42561681	+	protein_coding	5.191037	1.676775	2.318989	1.467948	2.105925	1.411292
ENSSSCG00000021487	MFSD4A	chr9:66249678-66288338	+	protein_coding	2.468873	3.915067	2.790355	2.418341	2.418748	2.954685
ENSSSCG00000021490	PRDM16	chr6:64704468-65012575	+	protein_coding	9.689867115	7.797622262	6.068558655	8.018471533	4.583530272	6.722948895
ENSSSCG00000021494	CDC25A	AEMK02000297.1:102926-147825	+	protein_coding	3.23054497	3.324899921	3.338944053	2.958799802	4.160639645	2.658241764
ENSSSCG00000021514	OCLN	chr16:47600498-47654033	+	protein_coding	1.607699474	1.564278271	1.91284564	1.56778572	1.547440934	2.058890804
ENSSSCG00000021515	HS3ST1	chr8:7389774-7423869	-	protein_coding	0.422378	0.46333	0.222422	0.791609	0.74029	0.382937
ENSSSCG00000021519	CPNE2	chr6:19046795-19098915	+	protein_coding	1.125183515	1.508917291	1.588525696	1.130944871	1.394659154	2.268417792
ENSSSCG00000021534	SLC30A3	chr3:111870681-111879325	+	protein_coding	2.799171731	2.189487881	1.165088536	2.200972877	2.256811009	1.326862349
ENSSSCG00000021557	SULT1A3	chr3:18351621-18354651	+	protein_coding	0.518377	1.0795	1.227984	0.911565	1.576504	1.387797
ENSSSCG00000021560	-	chr3:40556560-40570450	-	protein_coding	10.53368982	9.415160277	8.751878096	9.389626613	10.31344903	10.51009763
ENSSSCG00000021562	PLXNA4	chr18:16052663-16973768	+	protein_coding	6.915655914	4.040800496	3.157879879	4.587865574	5.28186472	6.864572933
ENSSSCG00000021571	KIF27	chr10:31026133-31117843	+	protein_coding	0.338195132	0.421464877	0.44539336	0.612950769	0.52867294	0.739451111
ENSSSCG00000021573	KCNJ5	chr9:55836701-55864941	+	protein_coding	85.078148	42.678478	80.951187	25.064016	44.873302	29.889654
ENSSSCG00000021576	-	chr7:10201670-10386208	+	protein_coding	1.945390002	1.090649294	1.779425437	1.298220535	1.307770914	1.601583282
ENSSSCG00000021581	CLCN2	chr13:122234736-122249867	-	protein_coding	1.160839155	0.66755124	0.421297521	0.823643596	0.633925763	1.094180109
ENSSSCG00000021586	ZHX2	chr4:16374900-16553012	-	protein_coding	13.42206879	11.77809904	11.3724755	10.59645824	11.53728877	11.40424114
ENSSSCG00000021587	MESD	chr7:49807115-49817659	-	protein_coding	22.24945247	22.66977158	24.24025559	17.77620482	21.14856411	25.13141844
ENSSSCG00000021588	DAPK2	chr1:107997293-108132809	+	protein_coding	3.076510788	5.627844199	4.865948713	3.189088422	2.1494894	6.108564802
ENSSSCG00000021591	-	chrX:42704026-42707584	+	protein_coding	26.30822976	30.74426281	29.03357456	32.40419748	42.36346435	32.06885488
ENSSSCG00000021597	PHLDA2	chr2:2057679-2058694	-	protein_coding	5.854554	6.333631	3.497786	6.036242	4.287372	4.155426
ENSSSCG00000021598	EVA1C	chr13:196067669-196173198	+	protein_coding	10.212963	7.459289238	8.471308	3.015175	4.57961	5.45956
ENSSSCG00000021601	ZNF711	chrX:68475601-68499321	+	protein_coding	0.504778885	0.72525875	0.416117518	0.863437737	0.658324569	0.774082641
ENSSSCG00000021610	CHPF	chr15:121544230-121553288	-	protein_coding	5.575429	3.950318	5.364422	4.836649	2.861365	5.135339
ENSSSCG00000021612	ARHGAP28	chr6:100493261-100655708	-	protein_coding	0.615909926	0.942131803	0.570709971	0.77331316	0.534885816	0.687584213
ENSSSCG00000021620	STIP1	chr2:7911445-7939005	-	protein_coding	62.08798246	59.08530859	52.75819743	39.33136181	68.25673135	49.29025188
ENSSSCG00000021624	LAD1	chr10:23766872-23778654	-	protein_coding	6.169772006	7.856115092	11.00271306	5.576091194	4.006516353	7.77392974
ENSSSCG00000021628	TMEM70	chr4:61958602-61966027	-	protein_coding	10.685813	8.932548	10.225979	7.554412	9.181841	11.621102
ENSSSCG00000021634	PPP1R8	chr6:84966746-84990663	+	protein_coding	8.759298212	8.17781553	8.148487717	7.751572314	9.53521441	8.589748441
ENSSSCG00000021638	NEU3	chr9:9315301-9334918	+	protein_coding	5.469770475	12.49479906	4.983501623	10.58815182	2.812457216	13.67442865
ENSSSCG00000021640	ZNF879	chr2:79412195-79454231	-	protein_coding	0.553038694	0.564756595	0.634441194	0.414169171	0.77018666	0.493120326
ENSSSCG00000021644	BRD7	chr6:34478012-34519664	+	protein_coding	23.71280526	25.64991054	23.70393875	26.6160861	25.265772	22.725689
ENSSSCG00000021646	KLF9	chr1:223720445-223748226	-	protein_coding	47.694569	39.087151	50.511173	33.977234	43.649853	28.673939
ENSSSCG00000021647	EDA	chrX:55771240-56103265	+	protein_coding	1.055283	1.155411	1.053266	1.010837	1.043898	1.656697
ENSSSCG00000021652	LSM8	chr18:28106890-28130330	-	protein_coding	1.986874332	2.652372792	2.053595695	2.543019879	2.596556579	2.298840329
ENSSSCG00000021654	ZNF641	chr5:78707846-78718463	-	protein_coding	3.258623	3.860424	2.44474	2.195911	2.325516	2.963575
ENSSSCG00000021656	-	chr13:135863098-136154242	-	protein_coding	22.56841562	14.02997464	21.06146354	16.94098786	8.253642926	10.41088565
ENSSSCG00000021663	-	chr5:10137361-10144140	-	protein_coding	2.964334175	2.266760239	2.881244172	2.811627886	2.002729762	2.20915967
ENSSSCG00000021664	MAU2	chr2:58536642-58574226	-	protein_coding	11.76546346	11.61831687	10.22867873	5.358130018	11.95933213	9.650451602
ENSSSCG00000021669	MARK3	AEMK02000452.1:1942104-2055065	+	protein_coding	21.23415118	18.05929137	19.78451753	20.10037334	21.88752475	21.147087
ENSSSCG00000021672	WBP2	chr12:5565136-5574586	+	protein_coding	44.59478663	40.14578272	42.56379235	46.7671596	42.85839288	41.66737575
ENSSSCG00000021688	ZDHHC13	chr2:40251246-40311553	-	protein_coding	0.590328071	0.785863327	0.522648835	0.478443028	0.705979743	0.717554567
ENSSSCG00000021696	NRSN1	chr7:19007781-19027230	+	protein_coding	0.9684	0.634787	0.055291	0.191963	0.742273	2.003152
ENSSSCG00000021698	RRP1B	chr13:206629178-206653371	+	protein_coding	4.471336985	4.766218907	5.404655187	4.058636496	4.098110541	3.906272223
ENSSSCG00000021702	XRRA1	chr9:9155209-9280745	-	protein_coding	1.550791962	0.990460232	1.04385326	1.164420598	0.95051339	0.997497022
ENSSSCG00000021704	PTPDC1	chr3:43321465-43451510	+	protein_coding	1.091104361	0.861331379	0.83223523	0.81233186	0.719234682	1.114230895
ENSSSCG00000021706	KIF21B	chr10:23444998-23491185	-	protein_coding	1.401509542	0.723245737	1.000567593	0.909395827	1.453832408	1.11547176
ENSSSCG00000021712	HERC6	chr8:130594939-130665145	-	protein_coding	5.529919054	6.461642	7.039019	6.944835013	4.316195	7.217304074
ENSSSCG00000021718	METTL17	chr7:78127629-78145331	-	protein_coding	5.375565782	5.311791409	6.364108098	4.556867899	6.891273553	5.581655087
ENSSSCG00000021731	WWC2	chr15:44615959-44802765	+	protein_coding	9.420748	8.395452	8.588324	8.792231	8.2913	9.277617
ENSSSCG00000021738	PTPN2	chr6:96770251-96847133	+	protein_coding	2.91021	2.107361	2.612179	2.369493	2.929024	2.26562
ENSSSCG00000021739	HSD17B12	chr2:18456019-18611782	-	protein_coding	3.97036415	2.878139074	4.791817848	2.82502258	4.243956178	3.834138876
ENSSSCG00000021741	ZNF527	chr6:46304054-46332451	+	protein_coding	1.05488946	0.668303516	0.656430905	0.717942462	0.987045729	0.996897707
ENSSSCG00000021744	C8orf76	chr4:16137193-16158262	+	protein_coding	2.314475	2.871771	2.6172	1.864265	3.138305	3.256229
ENSSSCG00000021746	MRPL35	chr3:58559695-58575081	-	protein_coding	4.118846762	5.397754512	6.535027089	5.399837917	5.616406008	6.43166164
ENSSSCG00000021748	PRR5	chr5:4467232-4525588	-	protein_coding	1.539098835	0.802537995	1.296842851	0.811343874	0.797427047	0.49929365
ENSSSCG00000021749	MCF2L2	chr13:121095266-121378616	-	protein_coding	1.495297355	0.802210076	1.35750125	1.119501094	0.643202645	0.636303874
ENSSSCG00000021750	MEX3D	chr2:76929290-76939594	+	protein_coding	7.248389	7.639502	6.349764	6.451745	4.709357	6.879865
ENSSSCG00000021757	-	chr2:66564578-66603853	-	protein_coding	0.66701	0.559541	0.64346	0.64753	0.780995	0.694806
ENSSSCG00000021761	UBAP1	chr10:32552243-32626479	-	protein_coding	19.01182685	17.53105914	18.05738546	17.14193362	19.58517894	18.5620662
ENSSSCG00000021769	ZNF341	chr17:37224029-37280118	+	protein_coding	1.801055426	1.888956815	1.781079376	1.693816471	1.880332594	1.559260564
ENSSSCG00000021774	B3GALNT1	chr13:100772530-100807993	-	protein_coding	2.161461501	1.833650967	1.682338687	1.573445262	3.538984378	1.144477938
ENSSSCG00000021784	TBCK	chr8:115476648-115709051	+	protein_coding	0.51223473	0.977811068	0.632354852	0.711304354	0.624155747	0.74167247
ENSSSCG00000021791	SENP7	chr13:157521781-157672818	+	protein_coding	3.182442567	3.686455945	2.680917823	4.46355567	3.335610386	3.418820189
ENSSSCG00000021793	SMIM14	chr8:30765418-30840363	-	protein_coding	5.922856596	5.780335765	7.033664455	8.118236773	6.793832809	7.821201983
ENSSSCG00000021798	LZTS2	chr14:112081261-112088472	+	protein_coding	29.080111	26.947464	25.748806	24.164707	17.292349	28.242077
ENSSSCG00000021802	ABHD17B	chr1:225150664-225193334	-	protein_coding	2.917342	3.301361	3.421015	2.598266	2.887618	2.500818
ENSSSCG00000021803	RANBP10	chr6:28352002-28428814	-	protein_coding	12.10171589	12.82044632	12.34106707	10.72725099	9.291766517	7.349847681
ENSSSCG00000021811	GDPD3	chr3:18282889-18294196	-	protein_coding	2.156843	2.429957	3.533124	2.990404	2.67312	10.613317
ENSSSCG00000021814	ZMYM2	chr11:661617-731022	+	protein_coding	11.182919	10.928593	10.91411	11.170215	9.921492	12.05636
ENSSSCG00000021818	ENOX1	chr11:23237697-23894727	+	protein_coding	6.867814665	6.810904453	7.884589718	7.015714144	6.697198074	7.568383463
ENSSSCG00000021821	MYO1C	chr12:47691252-47738439	-	protein_coding	31.54741715	34.25885811	30.52160694	24.92213021	24.10045453	31.72315474
ENSSSCG00000021822	RNF169	chr9:9069192-9173915	+	protein_coding	5.50376	4.387646	4.214979	5.166563	4.954581	4.383889
ENSSSCG00000021825	RPS21	chr17:61763552-61764824	+	protein_coding	162.789642	117.842674	136.832352	126.409653	150.83754	142.604889
ENSSSCG00000021828	TAPT1	chr8:11365431-11416289	-	protein_coding	4.62750443	6.296440435	5.733478855	5.748384268	4.097972394	4.012907761
ENSSSCG00000021837	STYXL1	chr3:10132016-10212748	+	protein_coding	3.644236264	3.50423569	2.847027521	2.915294527	2.963322876	2.578067998
ENSSSCG00000021845	ATXN2L	chr3:18506052-18519060	+	protein_coding	25.16154887	23.35651081	23.24110209	23.16032009	22.58714853	21.01122951
ENSSSCG00000021861	PIGT	chr17:47734803-47751909	+	protein_coding	7.121821798	7.936531759	7.367396127	7.62962239	7.304686067	6.871552762
ENSSSCG00000021862	PTGER2	chr1:181955307-182009955	+	protein_coding	0.60553488	1.127330346	1.086718093	1.452693696	1.665725071	1.346606274
ENSSSCG00000021871	FDXACB1	chr9:39622902-39629836	-	protein_coding	0.781158	0.826481	0.614371	0.7445	0.729244	0.942541
ENSSSCG00000021873	CRABP1	chr7:47602192-47608970	-	protein_coding	0	0	0.097242	0.878924	0.357037	0.512387
ENSSSCG00000021874	UNC5C	chr8:124149968-124530603	+	protein_coding	0.583202915	0.807697276	0.470594687	0.627190326	0.915143025	0.580367194
ENSSSCG00000021880	MXRA8	chr6:63630937-63635457	-	protein_coding	13.21441658	12.411207	12.98234034	20.607824	13.87626117	20.29189713
ENSSSCG00000021885	MDFIC	chr18:31027031-31125465	-	protein_coding	5.275112814	5.346566994	4.892366804	6.991235472	5.119474969	6.852441799
ENSSSCG00000021888	ZNF135	chr6:62753837-62768964	+	protein_coding	2.236951973	2.091950201	1.729454777	1.797040051	1.834605084	2.448063543
ENSSSCG00000021890	GNB1	chr6:63867155-63924535	-	protein_coding	18.66983879	19.27904659	19.318343	15.32777515	16.42504747	21.06978955
ENSSSCG00000021891	-	chr2:5874219-5883522	+	protein_coding	2.376895	2.278406	2.38011	2.888058	2.288878	1.678398
ENSSSCG00000021893	ROCK1	chr6:106163903-106314944	-	protein_coding	11.6655808	13.10581291	14.001606	15.74685122	10.90225926	12.62804793
ENSSSCG00000021898	ASH2L	chr15:48373392-48417532	-	protein_coding	5.035749619	4.774310457	5.051815	5.296468116	6.122075966	4.707385953
ENSSSCG00000021906	SYT7	chr2:9947925-10012521	+	protein_coding	7.854269756	11.54323731	17.30774776	16.17859801	8.59009054	17.03101512
ENSSSCG00000021911	NDRG4	chr6:20223871-20265577	+	protein_coding	45.40874348	30.29002039	71.53042508	69.45765347	38.52486548	38.20037099
ENSSSCG00000021917	HIPK4	chr6:48666728-48683676	-	protein_coding	0.590221	0.568252	0.424672	0.539997	0.345374	0.339043
ENSSSCG00000021918	CEP19	chr13:133420393-133425642	+	protein_coding	1.192652	2.869482	3.08154	2.110403	1.977924	2.509335
ENSSSCG00000021934	OTUD5	chrX:43000227-43029465	-	protein_coding	15.45325	17.074287	16.110863	18.701094	17.223633	15.774535
ENSSSCG00000021941	-	chr3:7920668-7959459	+	protein_coding	3.759019	3.118419	3.147554	2.942922	5.049761	3.705044
ENSSSCG00000021944	RAC2	chr5:10553433-10573017	+	protein_coding	0.64856652	0.821734151	0.720472395	0.549807556	0.792815555	0.621734953
ENSSSCG00000021946	-	chr6:46121519-46258307	+	protein_coding	1.772146321	1.628881478	1.809213118	1.911348652	1.780341427	1.832504689
ENSSSCG00000021966	TOPBP1	chr13:74766426-74846793	-	protein_coding	4.386264788	3.694991767	4.193830126	4.11509905	4.991123482	3.961950268
ENSSSCG00000021973	GPX8	chr16:34335876-34342427	+	protein_coding	4.147181438	5.276279739	5.233002652	5.623029596	6.746034442	8.614846621
ENSSSCG00000021977	-	chr13:18126623-18176668	+	protein_coding	82.50837718	90.47076212	84.62938534	66.95193752	81.89810491	79.39014489
ENSSSCG00000021988	TUSC3	chr17:3312684-3507729	+	protein_coding	2.444400622	1.851750231	2.755267438	2.334512984	2.654168727	2.122595924
ENSSSCG00000021991	-	chr13:206111408-206127732	+	protein_coding	9.949328003	9.782255677	8.696072844	8.169346211	10.34594469	7.968634758
ENSSSCG00000021997	ALS2CL	chr13:29596700-29618919	-	protein_coding	10.58170276	13.2856386	10.0254818	16.05000108	12.04069896	12.44755515
ENSSSCG00000022004	SH3BP2	chr8:1583193-1619037	+	protein_coding	1.444065188	1.976816511	2.633660621	2.611249252	2.39783103	2.309169802
ENSSSCG00000022005	SFXN3	chr14:112111567-112119162	+	protein_coding	1.276108438	1.600908838	0.404894521	0.484795912	1.272035229	2.17785759
ENSSSCG00000022009	DDC	chr9:136495891-136571197	-	protein_coding	4.742296946	0.129204683	4.392543691	0.076812628	0.241544379	1.50692559
ENSSSCG00000022011	NMI	chr15:941505-965443	+	protein_coding	3.270562	3.501368	6.239053	5.329998	3.660187	4.267749
ENSSSCG00000022031	CHST2	chr13:83819416-83821780	+	protein_coding	1.691892	1.780505	2.256418	3.327281	2.234059	3.053047
ENSSSCG00000022032	-	chr4:129104596-129258379	-	protein_coding	3.737877	3.26535	2.932187	3.906111	2.727294	3.088577
ENSSSCG00000022034	SMYD3	chr10:18267603-19019537	-	protein_coding	3.223132338	9.217665983	35.17817352	21.60136201	22.29996464	8.083524933
ENSSSCG00000022039	-	chr1:128657567-128708952	-	protein_coding	2.25035	2.990483	2.300376	3.92312	2.615223	2.821597
ENSSSCG00000022044	-	chr1:235638438-235796157	-	protein_coding	0.864964378	1.033921634	0.702499953	0.662545495	0.441893546	0.822725892
ENSSSCG00000022048	REEP5	chr2:116845571-116886359	+	protein_coding	35.98721255	33.35263582	44.70412282	25.53122873	39.28249119	35.74829328
ENSSSCG00000022058	-	chr3:111914708-111919946	-	protein_coding	24.094372	20.201349	26.36467	18.62678	23.294905	24.182066
ENSSSCG00000022060	RASSF10	chr2:46336883-46339242	-	protein_coding	0.562527	0.332506	0.297505	0.443534	0.258636	0.378937
ENSSSCG00000022066	PIAS4	chr2:74702919-74729776	-	protein_coding	8.960797393	8.862401153	8.208930716	7.579682513	6.287248818	8.465957374
ENSSSCG00000022068	GNG8	chr6:52534954-52536910	-	protein_coding	0	0	0	0.595568	0	0
ENSSSCG00000022070	ZNF143	chr9:45164-104736	-	protein_coding	2.680680407	2.767263232	2.309347353	2.220774109	2.485155435	2.515054931
ENSSSCG00000022073	ZBTB38	chr13:82064565-82195095	+	protein_coding	12.98205975	22.22517625	16.25072958	11.62484177	13.90626554	15.74806051
ENSSSCG00000022080	RHOA	chr13:31918836-32003722	-	protein_coding	27.551441	30.914587	34.142162	28.800137	33.441551	34.409538
ENSSSCG00000022081	PHLDB2	chr13:147778053-148087744	-	protein_coding	13.69859648	12.30625131	12.59920112	13.31701294	11.1713994	13.58641529
ENSSSCG00000022089	ADGRF4	chr7:42373211-42430700	+	protein_coding	1.044121128	1.425429692	2.315931976	0.917423786	1.151626108	2.663164575
ENSSSCG00000022092	CYP7B1	chr4:69616035-69806496	+	protein_coding	1.840055214	1.043367283	1.157789028	3.17609814	1.699178168	1.517240837
ENSSSCG00000022099	TP53INP2	chr17:38104200-38113165	+	protein_coding	49.711868	47.845612	71.459167	51.765038	76.333565	56.552876
ENSSSCG00000022101	BRCA1	chr12:19786020-19855570	+	protein_coding	1.023889805	0.611729577	1.038849386	0.277194344	0.11976232	1.211369503
ENSSSCG00000022107	CHTOP	chr4:95994263-96005584	-	protein_coding	27.3086446	27.33982002	23.63853252	25.76579133	26.51765333	26.50753144
ENSSSCG00000022112	DOCK9	chr11:67764009-68130255	-	protein_coding	10.70180435	16.30666804	15.19981589	10.73576305	11.4316223	12.642081
ENSSSCG00000022126	EGFR	chr9:139300022-139478882	+	protein_coding	2.73990704	3.518232321	2.871038998	3.593807547	2.359766989	4.316297105
ENSSSCG00000022128	-	chr14:120643793-120722626	+	protein_coding	12.7652814	12.16127963	12.4638591	12.56401784	10.97730602	11.37553802
ENSSSCG00000022129	ARSL	chrX:107992-155864	-	protein_coding	1.789550856	2.883247742	2.404534517	2.634324696	2.088791481	2.449953715
ENSSSCG00000022131	KCTD6	chr13:40167716-40222082	+	protein_coding	0.525807721	0.751717361	0.696612556	0.621337261	0.597614819	1.377979253
ENSSSCG00000022145	RPF1	chr6:129256041-129271043	-	protein_coding	3.75483409	4.043262798	3.812034718	4.107286857	4.283410115	3.680014085
ENSSSCG00000022147	CHURC1	chr7:88985006-89003906	+	protein_coding	12.761954	16.048517	18.203115	22.084923	16.15321	18.607185
ENSSSCG00000022151	B3GALT6	chr6:63540141-63541112	+	protein_coding	0.737081	0.983103	0.958272	1.458757	0.469201	1.770691
ENSSSCG00000022155	RBPJ	chr8:19922779-20166755	+	protein_coding	6.413546959	6.86597026	4.936472197	7.947852835	6.300842633	4.599980408
ENSSSCG00000022159	FNDC3A	chr11:18564280-18757869	-	protein_coding	7.621040472	8.369598259	8.220615909	8.946505793	8.427847076	8.893975512
ENSSSCG00000022161	ZNF251	chr4:186689-193132	+	protein_coding	9.07471006	9.666042103	8.503617941	8.935740296	11.502758	9.492340915
ENSSSCG00000022162	RAB11FIP5	chr3:69657696-69699542	+	protein_coding	5.384226729	4.541442861	4.062556992	5.314568305	3.022115023	5.549839319
ENSSSCG00000022164	-	chr13:206545354-206629156	-	protein_coding	8.323836798	10.66569327	9.023887448	8.098118956	9.688749973	9.592745864
ENSSSCG00000022168	APBB2	chr8:31921587-32301975	-	protein_coding	8.646703649	10.64616103	12.00325774	10.46195003	9.876993304	11.79595536
ENSSSCG00000022173	ANKRD50	chr8:99782814-99828657	+	protein_coding	7.56747	5.748976	7.42416	6.341105	10.15802	8.597404
ENSSSCG00000022176	-	chr5:63937103-63942112	-	protein_coding	52.154636	91.255692	70.403381	107.123848	62.471741	85.419083
ENSSSCG00000022177	DIS3L2	chr15:132540558-132959793	+	protein_coding	4.591211218	4.089990624	4.784014446	5.035880764	4.863628045	4.030314682
ENSSSCG00000022178	NUMB	chr7:96624260-96799975	-	protein_coding	8.814659904	8.108411265	9.544959079	8.57768967	7.59425662	8.221039116
ENSSSCG00000022187	CISD3	chr12:23376003-23392268	-	protein_coding	15.78067984	14.56623689	16.18693382	8.608824435	18.64441277	14.15832376
ENSSSCG00000022190	UBE2V2	chr4:79419358-79652471	-	protein_coding	2.676303742	3.412872462	3.33653522	4.01588625	3.339730095	3.462681395
ENSSSCG00000022192	NCAPD3	chr9:60712420-60785901	-	protein_coding	1.569368372	1.311735258	1.378859877	1.446340922	1.339652892	1.472817844
ENSSSCG00000022195	ZKSCAN7	chr13:27839212-27856431	+	protein_coding	0.742547085	0.539081693	0.678956877	0.560528038	0.930179199	0.908676884
ENSSSCG00000022197	HS6ST1	chr15:59066603-59108777	+	protein_coding	10.234079	9.009355	9.333503	9.460186	7.786818	9.207215
